,source,target,retweetCount,hashtags
8641,kikegt2023,__vadertg,0,[]
8642,kikegt2023,barevalodeleon,0,[]
8643,nenucosm81863,volker_turk,22,[]
8644,nenucosm81863,ueguatemala,22,[]
8645,nenucosm81863,soyfdelrincon,22,[]
8646,nenucosm81863,statedept,22,[]
8647,nenucosm81863,whaasstsecty,22,[]
8648,nenucosm81863,barevalodeleon,22,[]
8649,marcoan14818708,spaceboy88fly,0,[]
8650,marcoan14818708,barevalodeleon,0,[]
8651,wichomarg,barevalodeleon,4,[]
8652,d09f35578704492,barevalodeleon,0,[]
8653,d09f35578704492,cc_guatemala,0,[]
8654,d09f35578704492,mpguatemala,0,[]
8655,d09f35578704492,ojguatemala,0,[]
8656,edcastillo30336,gersongudielcas,0,[]
8657,edcastillo30336,barevalodeleon,0,[]
8658,mjcolman,ubaldomacu,0,[]
8659,mjcolman,mpguatemala,0,[]
8660,mjcolman,santipalomov,0,[]
8661,mjcolman,barevalodeleon,0,[]
8662,yaelmendez,barevalodeleon,0,[]
8663,luisto50,mendiamariela,0,[]
8664,luisto50,barevalodeleon,0,[]
8665,lourdesdecasti2,barevalodeleon,0,[]
8666,lourdesdecasti2,alex_balsells,0,[]
8667,bryanbmx_l,rafaelae1967,0,[]
8668,bryanbmx_l,guatemalagob,0,[]
8669,bryanbmx_l,barevalodeleon,0,[]
8670,bryanbmx_l,felixsinexcusas,0,[]
8671,lourdesdecasti2,jadieguez84,0,[]
8672,lourdesdecasti2,barevalodeleon,0,[]
8673,recinitoslou90,eriol_gt,0,[]
8674,recinitoslou90,santipalomov,0,[]
8675,recinitoslou90,barevalodeleon,0,[]
8676,kaddv,wichomarg,0,[]
8677,kaddv,patrici07680625,0,[]
8678,kaddv,ubaldomacu,0,[]
8679,kaddv,barevalodeleon,0,[]
8680,kaddv,santipalomov,0,[]
8681,kaddv,mpguatemala,0,[]
8682,spaceboy88fly,marcoan14818708,0,[]
8683,spaceboy88fly,barevalodeleon,0,[]
8684,gatubel23137045,emisorasunidas,0,[]
8685,gatubel23137045,barevalodeleon,0,[]
8686,alvarado66gt,jennteinforma,2,[]
8687,alvarado66gt,barevalodeleon,2,[]
8688,kaddv,ubaldomacu,0,[]
8689,kaddv,barevalodeleon,0,[]
8690,kaddv,santipalomov,0,[]
8691,kaddv,mpguatemala,0,[]
8692,kaddv,aztecaguate,0,[]
8693,jazelobendo,barevalodeleon,0,[]
8694,violetrebelde,vanitasidun,0,[]
8695,violetrebelde,cacifguatemala,0,[]
8696,violetrebelde,republicagt,0,[]
8697,violetrebelde,barevalodeleon,0,[]
8698,roberwon,enriquegw8,0,[]
8699,roberwon,ubaldomacu,0,[]
8700,roberwon,santipalomov,0,[]
8701,roberwon,barevalodeleon,0,[]
8702,juliantono400,ubaldomacu,1,[]
8703,juliantono400,mpguatemala,1,[]
8704,juliantono400,santipalomov,1,[]
8705,juliantono400,barevalodeleon,1,[]
8706,oscarito_rl,ubaldomacu,0,[]
8707,oscarito_rl,mpguatemala,0,[]
8708,oscarito_rl,santipalomov,0,[]
8709,oscarito_rl,barevalodeleon,0,[]
8710,estesinoesta,barevalodeleon,0,[]
8711,jcarlos223020,barevalodeleon,0,[]
8712,kaibilbalam_,ubaldomacu,0,[]
8713,kaibilbalam_,barevalodeleon,0,[]
8714,kaibilbalam_,santipalomov,0,[]
8715,kaibilbalam_,mpguatemala,0,[]
8716,hami417,ubaldomacu,0,[]
8717,hami417,mpguatemala,0,[]
8718,hami417,santipalomov,0,[]
8719,hami417,barevalodeleon,0,[]
8720,jcarlos223020,guatemalagob,0,[]
8721,jcarlos223020,barevalodeleon,0,[]
8722,fredy_asencio,gersongudielcas,0,[]
8723,fredy_asencio,barevalodeleon,0,[]
8724,hecch,barevalodeleon,0,[]
8725,ronivasco11,barevalodeleon,0,[]
8726,profjels,barevalodeleon,0,[]
8727,soyleyenda_1_,ubaldomacu,1,[]
8728,soyleyenda_1_,mpguatemala,1,[]
8729,soyleyenda_1_,santipalomov,1,[]
8730,soyleyenda_1_,barevalodeleon,1,[]
8731,carlos694621,ubaldomacu,0,[]
8732,carlos694621,mpguatemala,0,[]
8733,carlos694621,santipalomov,0,[]
8734,carlos694621,barevalodeleon,0,[]
8735,castillo_tonito,ubaldomacu,0,[]
8736,castillo_tonito,mpguatemala,0,[]
8737,castillo_tonito,santipalomov,0,[]
8738,castillo_tonito,barevalodeleon,0,[]
8739,perez81183,ubaldomacu,0,[]
8740,perez81183,mpguatemala,0,[]
8741,perez81183,santipalomov,0,[]
8742,perez81183,barevalodeleon,0,[]
8743,matias79715506,ubaldomacu,0,[]
8744,matias79715506,mpguatemala,0,[]
8745,matias79715506,santipalomov,0,[]
8746,matias79715506,barevalodeleon,0,[]
8747,domingo2325943,emisorasunidas,0,[]
8748,domingo2325943,barevalodeleon,0,[]
8749,pabloelopgt,barevalodeleon,0,[]
8750,guichochepe,gxldedibu,0,[]
8751,guichochepe,barevalodeleon,0,[]
8752,arbencista1944,vicgarciadice,0,[]
8753,arbencista1944,barevalodeleon,0,[]
8754,estaciondoblea,impactonoticigt,1,[]
8755,estaciondoblea,dgtguate,1,[]
8756,estaciondoblea,civ_guatemala,1,[]
8757,estaciondoblea,barevalodeleon,1,[]
8758,matias79715506,barevalodeleon,0,[]
8759,arbencista1944,jadieguez84,0,[]
8760,arbencista1944,barevalodeleon,0,[]
8761,dondeyvid__,barevalodeleon,0,[]
8762,dondeyvid__,fjimenezmingob,0,[]
8763,arbencista1944,barevalodeleon,23,[]
8764,jorgitovasquez1,guatemalagob,0,[]
8765,jorgitovasquez1,felixsinexcusas,0,[]
8766,jorgitovasquez1,civ_guatemala,0,[]
8767,jorgitovasquez1,barevalodeleon,0,[]
8768,jorgitovasquez1,guatemalagob,0,[]
8769,jorgitovasquez1,guate_inmortal_,0,[]
8770,jorgitovasquez1,frattigiovanni,0,[]
8771,brunodaz1351817,ubaldomacu,0,[]
8772,brunodaz1351817,barevalodeleon,0,[]
8773,josehuitt,barevalodeleon,0,[]
8774,purples626,emisorasunidas,0,[]
8775,purples626,barevalodeleon,0,[]
8776,michideflores,chinchinpopokom,0,[]
8777,michideflores,olsenpsico,0,[]
8778,michideflores,barevalodeleon,0,[]
8779,codigo1990,ubaldomacu,0,[]
8780,codigo1990,mpguatemala,0,[]
8781,codigo1990,santipalomov,0,[]
8782,codigo1990,barevalodeleon,0,[]
8783,allanfalfa69010,barevalodeleon,0,[]
8784,synejoe,ubaldomacu,0,[]
8785,synejoe,mpguatemala,0,[]
8786,synejoe,santipalomov,0,[]
8787,synejoe,barevalodeleon,0,[]
8788,benjamiinxxx,arthurshp_wf,0,[]
8789,benjamiinxxx,ubaldomacu,0,[]
8790,benjamiinxxx,mpguatemala,0,[]
8791,benjamiinxxx,santipalomov,0,[]
8792,benjamiinxxx,barevalodeleon,0,[]
8793,marielp82893334,barevalodeleon,0,[]
8794,marielp82893334,raulbarreragt,0,[]
8795,marielp82893334,avillagran502,0,[]
8796,marielp82893334,merce_moon,0,[]
8797,juancar79476492,barevalodeleon,0,[]
8798,gerrardesco,barevalodeleon,0,[]
8799,ilianagarsa,jczamora,0,[]
8800,ilianagarsa,unhumanrights,0,[]
8801,ilianagarsa,un_spexperts,0,[]
8802,ilianagarsa,cidh,0,[]
8803,ilianagarsa,rele_cidh,0,[]
8804,ilianagarsa,pvacav,0,[]
8805,ilianagarsa,volker_turk,0,[]
8806,ilianagarsa,barevalodeleon,0,[]
8807,ilianagarsa,pressfreedom,0,[]
8808,ilianagarsa,rsf_inter,0,[]
8809,ilianagarsa,caoilfhionnanna,0,[]
8810,alfredo14314093,asodeguaong,0,[]
8811,alfredo14314093,gersongudielcas,0,[]
8812,alfredo14314093,barevalodeleon,0,[]
8813,fercajas,karinherreravp,0,['TikTok']
8814,fercajas,barevalodeleon,0,['TikTok']
8815,fercajas,raulbarreragt,0,['TikTok']
8816,jaque_mate2,barevalodeleon,0,[]
8817,arthurshp_wf,ubaldomacu,0,[]
8818,arthurshp_wf,mpguatemala,0,[]
8819,arthurshp_wf,santipalomov,0,[]
8820,arthurshp_wf,barevalodeleon,0,[]
8821,arthurshp_wf,ubaldomacu,0,[]
8822,arthurshp_wf,mpguatemala,0,[]
8823,arthurshp_wf,santipalomov,0,[]
8824,arthurshp_wf,barevalodeleon,0,[]
8825,ilianagarsa,ubaldomacu,0,[]
8826,ilianagarsa,mpguatemala,0,[]
8827,ilianagarsa,santipalomov,0,[]
8828,ilianagarsa,barevalodeleon,0,[]
8829,denismo73749471,ubaldomacu,0,[]
8830,denismo73749471,mpguatemala,0,[]
8831,denismo73749471,santipalomov,0,[]
8832,denismo73749471,barevalodeleon,0,[]
8833,vanidades2023,barevalodeleon,0,[]
8834,drjcvilleda,ubaldomacu,0,[]
8835,drjcvilleda,santipalomov,0,[]
8836,drjcvilleda,barevalodeleon,0,[]
8837,guaboomerang,ubaldomacu,0,[]
8838,guaboomerang,barevalodeleon,0,[]
8839,guaboomerang,santipalomov,0,[]
8840,guaboomerang,mpguatemala,0,[]
8841,luis21118,ubaldomacu,0,[]
8842,luis21118,mpguatemala,0,[]
8843,luis21118,santipalomov,0,[]
8844,luis21118,barevalodeleon,0,[]
8845,viejove33196008,elanalistagt2,0,[]
8846,viejove33196008,elquenews,0,[]
8847,viejove33196008,barevalodeleon,0,[]
8848,juanparivera10,barevalodeleon,0,[]
8849,luismor_12,barevalodeleon,3,[]
8850,abnercano77,ubaldomacu,0,[]
8851,abnercano77,mpguatemala,0,[]
8852,abnercano77,santipalomov,0,[]
8853,abnercano77,barevalodeleon,0,[]
8854,silviar07327189,sandra_jovelp,0,[]
8855,silviar07327189,barevalodeleon,0,[]
8856,silviar07327189,nery_ramosr,0,[]
8857,silviar07327189,avillagran502,0,[]
8858,silviar07327189,samuel_pz,0,[]
8859,mslowg,gersongudielcas,0,[]
8860,mslowg,barevalodeleon,0,[]
8861,poolteco,marco310367,0,[]
8862,poolteco,ubaldomacu,0,[]
8863,poolteco,mpguatemala,0,[]
8864,poolteco,santipalomov,0,[]
8865,poolteco,barevalodeleon,0,[]
8866,ed_columbus,barevalodeleon,0,[]
8867,gustphographer,jczamora,0,[]
8868,gustphographer,unhumanrights,0,[]
8869,gustphographer,un_spexperts,0,[]
8870,gustphographer,cidh,0,[]
8871,gustphographer,rele_cidh,0,[]
8872,gustphographer,pvacav,0,[]
8873,gustphographer,volker_turk,0,[]
8874,gustphographer,barevalodeleon,0,[]
8875,gustphographer,pressfreedom,0,[]
8876,gustphographer,rsf_inter,0,[]
8877,gustphographer,caoilfhionnanna,0,[]
8878,lionelg76720488,barevalodeleon,0,[]
8879,sarcacidboy,ubaldomacu,0,[]
8880,sarcacidboy,mpguatemala,0,[]
8881,sarcacidboy,santipalomov,0,[]
8882,sarcacidboy,barevalodeleon,0,[]
8883,juventinagonza,gersongudielcas,0,[]
8884,juventinagonza,barevalodeleon,0,[]
8885,juventinagonza,barevalodeleon,0,[]
8886,xavi6lb,wesbernard,0,[]
8887,xavi6lb,vichoguate,0,[]
8888,xavi6lb,barevalodeleon,0,[]
8889,xavi6lb,fjimenezmingob,0,[]
8890,mirnadesoto1,jczamora,0,[]
8891,mirnadesoto1,unhumanrights,0,[]
8892,mirnadesoto1,un_spexperts,0,[]
8893,mirnadesoto1,cidh,0,[]
8894,mirnadesoto1,rele_cidh,0,[]
8895,mirnadesoto1,pvacav,0,[]
8896,mirnadesoto1,volker_turk,0,[]
8897,mirnadesoto1,barevalodeleon,0,[]
8898,mirnadesoto1,pressfreedom,0,[]
8899,mirnadesoto1,rsf_inter,0,[]
8900,mirnadesoto1,caoilfhionnanna,0,[]
8901,diegosam09xx,barevalodeleon,0,[]
8902,eguzmanmorales,elchuchoqueesc1,0,[]
8903,eguzmanmorales,emisorasunidas,0,[]
8904,eguzmanmorales,barevalodeleon,0,[]
8905,markosantos,barevalodeleon,0,[]
8906,eguzmanmorales,emisorasunidas,0,[]
8907,eguzmanmorales,barevalodeleon,0,[]
8908,mariapr61010967,guatemalagob,0,[]
8909,mariapr61010967,barevalodeleon,0,[]
8910,car_pin_,__vadertg,0,[]
8911,car_pin_,barevalodeleon,0,[]
8912,car_pin_,msemillagt,0,[]
8913,aliasjj48266282,ubaldomacu,0,[]
8914,aliasjj48266282,mpguatemala,0,[]
8915,aliasjj48266282,santipalomov,0,[]
8916,aliasjj48266282,barevalodeleon,0,[]
8917,ronaldmazarie11,emisorasunidas,0,[]
8918,ronaldmazarie11,barevalodeleon,0,[]
8919,mig_delavega,barevalodeleon,0,[]
8920,guateabner1993,vicentecarrera_,0,[]
8921,guateabner1993,drgiammattei,0,[]
8922,guateabner1993,jimmymoralesgt,0,[]
8923,guateabner1993,ottoperezmolina,0,[]
8924,guateabner1993,uclcgt,0,[]
8925,guateabner1993,barevalodeleon,0,[]
8926,marcoan14818708,mineducgt,1,[]
8927,marcoan14818708,chatagira,1,[]
8928,marcoan14818708,guatemalagob,1,[]
8929,marcoan14818708,barevalodeleon,1,[]
8930,elfkingleon69,lorenalien_,0,[]
8931,elfkingleon69,waltehermosilla,0,[]
8932,elfkingleon69,barevalodeleon,0,[]
8933,dimb502,barevalodeleon,2,[]
8934,camineroci14202,ubaldomacu,0,[]
8935,camineroci14202,mpguatemala,0,[]
8936,camineroci14202,santipalomov,0,[]
8937,camineroci14202,barevalodeleon,0,[]
8938,erickpa55587057,barevalodeleon,0,[]
8939,krupp31416,barevalodeleon,0,[]
8940,krupp31416,barevalodeleon,0,[]
8941,vilmavillatoro7,ubaldomacu,0,[]
8942,vilmavillatoro7,barevalodeleon,0,[]
8943,vilmavillatoro7,guatemalagob,0,[]
8944,dimb502,barevalodeleon,0,[]
8945,dimb502,barevalodeleon,0,[]
8946,mendiamariela,barevalodeleon,98,"['Guatemala', 'EstadoFallido']"
8947,papaabumario,mnemosinegt,0,[]
8948,papaabumario,barevalodeleon,0,[]
8949,ces_j_,rafaelae1967,0,[]
8950,ces_j_,guatemalagob,0,[]
8951,ces_j_,barevalodeleon,0,[]
8952,ces_j_,felixsinexcusas,0,[]
8953,matiasvega69,barevalodeleon,0,[]
8954,mariamartaumaa1,guatemalagob,1,[]
8955,mariamartaumaa1,barevalodeleon,1,[]
8956,gersonquezadaa,felixsinexcusas,1,[]
8957,gersonquezadaa,civ_guatemala,1,[]
8958,gersonquezadaa,barevalodeleon,1,[]
8959,gersonquezadaa,rquinonezl,1,[]
8960,gersonquezadaa,muniguate,1,[]
8961,gersonquezadaa,guatemalagob,1,[]
8962,elbatishute,ubaldomacu,0,[]
8963,elbatishute,mpguatemala,0,[]
8964,elbatishute,santipalomov,0,[]
8965,elbatishute,barevalodeleon,0,[]
8966,isaacmontufar9,ubaldomacu,0,[]
8967,isaacmontufar9,mpguatemala,0,[]
8968,isaacmontufar9,santipalomov,0,[]
8969,isaacmontufar9,barevalodeleon,0,[]
8970,papaabumario,2bereniceee,2,[]
8971,papaabumario,barevalodeleon,2,[]
8972,fmendezargueta,waltehermosilla,0,[]
8973,fmendezargueta,barevalodeleon,0,[]
8974,mirnadesoto1,barevalodeleon,0,[]
8975,estefmlove,elojodelcerro,0,[]
8976,estefmlove,gersongudielcas,0,[]
8977,estefmlove,barevalodeleon,0,[]
8978,rodrigo12172062,barevalodeleon,0,[]
8979,malasamistades2,barevalodeleon,0,[]
8980,rodrigo12172062,barevalodeleon,0,[]
8981,nissipaluzza,ubaldomacu,0,[]
8982,nissipaluzza,mpguatemala,0,[]
8983,nissipaluzza,santipalomov,0,[]
8984,nissipaluzza,barevalodeleon,0,[]
8985,salquevedo,chairohater502,1,[]
8986,salquevedo,felixsinexcusas,1,[]
8987,salquevedo,congresoguate,1,[]
8988,salquevedo,agexportgt,1,[]
8989,salquevedo,lared1061,1,[]
8990,salquevedo,emisorasunidas,1,[]
8991,salquevedo,sonora969,1,[]
8992,salquevedo,tn23noticias,1,[]
8993,salquevedo,cnnee,1,[]
8994,salquevedo,lahoragt,1,[]
8995,salquevedo,aztecaguate,1,[]
8996,salquevedo,barevalodeleon,1,[]
8997,salquevedo,barevalodefake,1,[]
8998,rmayen33,barevalodeleon,0,[]
8999,agn_noticias,barevalodeleon,0,"['DeportesAGN', 'ConcacafNationsLeague']"
9000,agn_noticias,josueacevedo_gt,0,"['DeportesAGN', 'ConcacafNationsLeague']"
9001,derech0so,ubaldomacu,0,[]
9002,derech0so,mpguatemala,0,[]
9003,derech0so,santipalomov,0,[]
9004,derech0so,barevalodeleon,0,[]
9005,yordit_c,barevalodeleon,0,[]
9006,martaaquino_29,ubaldomacu,0,[]
9007,martaaquino_29,mpguatemala,0,[]
9008,martaaquino_29,santipalomov,0,[]
9009,martaaquino_29,barevalodeleon,0,[]
9010,gerestflo,ubaldomacu,0,[]
9011,gerestflo,mpguatemala,0,[]
9012,gerestflo,santipalomov,0,[]
9013,gerestflo,barevalodeleon,0,[]
9014,steadhamstevie,jrafaelrev,0,[]
9015,steadhamstevie,ubaldomacu,0,[]
9016,steadhamstevie,barevalodeleon,0,[]
9017,the_one_g2,barevalodeleon,0,[]
9018,sunflowerbabe91,barevalodeleon,0,[]
9019,feres08,gersongudielcas,1,[]
9020,feres08,barevalodeleon,1,[]
9021,feres08,barevalodeleon,1,[]
9022,mariosaqui1,ubaldomacu,0,[]
9023,mariosaqui1,mpguatemala,0,[]
9024,mariosaqui1,santipalomov,0,[]
9025,mariosaqui1,barevalodeleon,0,[]
9026,guille777lopez,barevalodeleon,1,[]
9027,steadhamstevie,guillen_ge20243,0,[]
9028,steadhamstevie,ubaldomacu,0,[]
9029,steadhamstevie,barevalodeleon,0,[]
9030,llviz_40,jczamora,2,[]
9031,llviz_40,unhumanrights,2,[]
9032,llviz_40,un_spexperts,2,[]
9033,llviz_40,cidh,2,[]
9034,llviz_40,rele_cidh,2,[]
9035,llviz_40,pvacav,2,[]
9036,llviz_40,volker_turk,2,[]
9037,llviz_40,barevalodeleon,2,[]
9038,llviz_40,pressfreedom,2,[]
9039,llviz_40,rsf_inter,2,[]
9040,llviz_40,caoilfhionnanna,2,[]
9041,steadhamstevie,chocolateecurls,0,[]
9042,steadhamstevie,ubaldomacu,0,[]
9043,steadhamstevie,barevalodeleon,0,[]
9044,jrc19782001,barevalodeleon,0,[]
9045,elrevoltijogt,bancadasemilla,2,['ChuchoTriste']
9046,elrevoltijogt,barevalodeleon,2,['ChuchoTriste']
9047,elrevoltijogt,karinherreravp,2,['ChuchoTriste']
9048,elrevoltijogt,tseguatemala,2,['ChuchoTriste']
9049,elrevoltijogt,blancaalfaropc,2,['ChuchoTriste']
9050,estefanny95292,gersongudielcas,0,[]
9051,estefanny95292,barevalodeleon,0,[]
9052,florbellasoy,barevalodeleon,0,[]
9053,salquevedo,vichoguate,0,[]
9054,salquevedo,fjimenezmingob,0,[]
9055,salquevedo,pncdeguatemala,0,[]
9056,salquevedo,barevalodefake,0,[]
9057,salquevedo,barevalodeleon,0,[]
9058,antipoliticogt,soy_502,0,[]
9059,antipoliticogt,barevalodeleon,0,[]
9060,antipoliticogt,nery_ramosr,0,[]
9061,willie_figueroa,barevalodeleon,0,[]
9062,gustavo2101gua,barevalodeleon,0,[]
9063,munecanice46950,barevalodeleon,0,[]
9064,salquevedo,barevalodeleon,0,[]
9065,salquevedo,eudeportes,0,[]
9066,eddryu1,__vadertg,1,[]
9067,eddryu1,barevalodeleon,1,[]
9068,gamaliel_matheu,barevalodeleon,0,[]
9069,sw_jrh96,vicgarciadice,0,[]
9070,sw_jrh96,barevalodeleon,0,[]
9071,chiltepegt,ubaldomacu,0,[]
9072,chiltepegt,mpguatemala,0,[]
9073,chiltepegt,santipalomov,0,[]
9074,chiltepegt,barevalodeleon,0,[]
9075,meme_punisher,santipalomov,0,[]
9076,meme_punisher,barevalodeleon,0,[]
9077,meme_punisher,chatagira,0,[]
9078,violetw1998,gersongudielcas,0,[]
9079,violetw1998,barevalodeleon,0,[]
9080,chiltepegt,garciadanilo63,0,[]
9081,chiltepegt,ubaldomacu,0,[]
9082,chiltepegt,mpguatemala,0,[]
9083,chiltepegt,santipalomov,0,[]
9084,chiltepegt,barevalodeleon,0,[]
9085,mariofescobarc,barevalodeleon,0,[]
9086,mattalizandro,barevalodeleon,0,[]
9087,chiltepegt,yoguatex,0,[]
9088,chiltepegt,ubaldomacu,0,[]
9089,chiltepegt,mpguatemala,0,[]
9090,chiltepegt,santipalomov,0,[]
9091,chiltepegt,barevalodeleon,0,[]
9092,chiltepegt,ashley_monzon,0,[]
9093,julioantoniooli,ubaldomacu,0,[]
9094,julioantoniooli,santipalomov,0,[]
9095,julioantoniooli,barevalodeleon,0,[]
9096,chancholoono17,barevalodeleon,0,[]
9097,chancholoono17,pncdeguatemala,0,[]
9098,chancholoono17,fjimenezmingob,0,[]
9099,guaboomerang,ubaldomacu,0,[]
9100,guaboomerang,mpguatemala,0,[]
9101,guaboomerang,santipalomov,0,[]
9102,guaboomerang,barevalodeleon,0,[]
9103,guaboomerang,santipalomov,0,[]
9104,chapindecorazo2,ubaldomacu,0,[]
9105,chapindecorazo2,mpguatemala,0,[]
9106,chapindecorazo2,santipalomov,0,[]
9107,chapindecorazo2,barevalodeleon,0,[]
9108,deliogabbie,vicgarciadice,0,[]
9109,deliogabbie,barevalodeleon,0,[]
9110,carlitosamiel,barevalodeleon,0,[]
9111,manu02220,prensacomunitar,0,[]
9112,manu02220,srmindefgt,0,[]
9113,manu02220,guatemalagob,0,[]
9114,manu02220,barevalodeleon,0,[]
9115,manu02220,mingobguate,0,[]
9116,manu02220,pncdeguatemala,0,[]
9117,yoguatex,ubaldomacu,2,[]
9118,yoguatex,mpguatemala,2,[]
9119,yoguatex,santipalomov,2,[]
9120,yoguatex,barevalodeleon,2,[]
9121,yoguatex,ashley_monzon,2,[]
9122,dr_frankesteln,barevalodeleon,1,[]
9123,alvaradoanaite,ubaldomacu,0,[]
9124,alvaradoanaite,barevalodeleon,0,[]
9125,alvaradoanaite,guatemalagob,0,[]
9126,marcope93440047,vicgarciadice,0,[]
9127,marcope93440047,sw_jrh96,0,[]
9128,marcope93440047,barevalodeleon,0,[]
9129,olgadiaz70157,vicgarciadice,0,[]
9130,olgadiaz70157,barevalodeleon,0,[]
9131,lorenalien_,waltehermosilla,0,[]
9132,lorenalien_,barevalodeleon,0,[]
9133,rov2310,gersongudielcas,0,[]
9134,rov2310,barevalodeleon,0,[]
9135,olgadiaz70157,jadieguez84,0,[]
9136,olgadiaz70157,barevalodeleon,0,[]
9137,olgadiaz70157,barevalodeleon,0,[]
9138,garciadanilo63,ubaldomacu,0,[]
9139,garciadanilo63,mpguatemala,0,[]
9140,garciadanilo63,santipalomov,0,[]
9141,garciadanilo63,barevalodeleon,0,[]
9142,cancinospedro,barevalodeleon,0,[]
9143,marvinbmerida1,barevalodeleon,0,[]
9144,carusso100,ubaldomacu,0,[]
9145,carusso100,mpguatemala,0,[]
9146,carusso100,santipalomov,0,[]
9147,carusso100,barevalodeleon,0,[]
9148,pollosdb,cvabelli98791,0,[]
9149,pollosdb,drewzecena,0,[]
9150,pollosdb,barevalodeleon,0,[]
9151,krupp31416,vicgarciadice,0,[]
9152,krupp31416,barevalodeleon,0,[]
9153,krupp31416,vicgar,0,[]
9154,gustavosantiz28,barevalodeleon,1,[]
9155,zh1end77,barevalodeleon,0,[]
9156,aacf73,barevalodeleon,0,['PactoDeCorruptos']
9157,marco310367,barevalodeleon,0,[]
9158,sempechris48694,barevalodeleon,0,[]
9159,maza110vac,vichoguate,0,[]
9160,maza110vac,fjimenezmingob,0,[]
9161,maza110vac,barevalodeleon,0,[]
9162,delaguila21,ubaldomacu,0,[]
9163,delaguila21,barevalodeleon,0,[]
9164,martifus,__vadertg,0,[]
9165,martifus,barevalodeleon,0,[]
9166,superman1982gt,gersongudielcas,0,[]
9167,superman1982gt,barevalodeleon,0,[]
9168,trchief7,barevalodeleon,0,[]
9169,acatato,daccabrera,0,[]
9170,acatato,barevalodeleon,0,[]
9171,acatato,msemillagt,0,[]
9172,chofogts,ubaldomacu,0,[]
9173,chofogts,mpguatemala,0,[]
9174,chofogts,santipalomov,0,[]
9175,chofogts,barevalodeleon,0,[]
9176,chofogts,__vadertg,0,[]
9177,chofogts,raulfalla31,0,[]
9178,chofogts,rmendezruiz,0,[]
9179,estuardovalle83,ubaldomacu,0,[]
9180,estuardovalle83,mpguatemala,0,[]
9181,estuardovalle83,santipalomov,0,[]
9182,estuardovalle83,barevalodeleon,0,[]
9183,eyre_jeane,sharongt8,0,[]
9184,eyre_jeane,barevalodeleon,0,[]
9185,eyre_jeane,mingobguate,0,[]
9186,gutigu1979,ubaldomacu,0,[]
9187,gutigu1979,mpguatemala,0,[]
9188,gutigu1979,santipalomov,0,[]
9189,gutigu1979,barevalodeleon,0,[]
9190,joselitosky,iamisamendoza,0,[]
9191,joselitosky,vicentecarrera_,0,[]
9192,joselitosky,drgiammattei,0,[]
9193,joselitosky,jimmymoralesgt,0,[]
9194,joselitosky,ottoperezmolina,0,[]
9195,joselitosky,uclcgt,0,[]
9196,joselitosky,barevalodeleon,0,[]
9197,tgamboa1104,ubaldomacu,0,[]
9198,tgamboa1104,barevalodeleon,0,[]
9199,tgamboa1104,santipalomov,0,[]
9200,tgamboa1104,mpguatemala,0,[]
9201,delaguila21,gersongudielcas,0,[]
9202,delaguila21,barevalodeleon,0,[]
9203,marco310367,jczamora,0,[]
9204,marco310367,unhumanrights,0,[]
9205,marco310367,un_spexperts,0,[]
9206,marco310367,cidh,0,[]
9207,marco310367,rele_cidh,0,[]
9208,marco310367,pvacav,0,[]
9209,marco310367,volker_turk,0,[]
9210,marco310367,barevalodeleon,0,[]
9211,marco310367,pressfreedom,0,[]
9212,marco310367,rsf_inter,0,[]
9213,marco310367,caoilfhionnanna,0,[]
9214,marco310367,ubaldomacu,0,[]
9215,marco310367,mpguatemala,0,[]
9216,marco310367,santipalomov,0,[]
9217,marco310367,barevalodeleon,0,[]
9218,chofogts,ubaldomacu,0,[]
9219,chofogts,mpguatemala,0,[]
9220,chofogts,santipalomov,0,[]
9221,chofogts,barevalodeleon,0,[]
9222,chofogts,__vadertg,0,[]
9223,chofogts,raulfalla31,0,[]
9224,chofogts,rmendezruiz,0,[]
9225,juanchapilandia,gersongudielcas,1,[]
9226,juanchapilandia,barevalodeleon,1,[]
9227,martifus,jczamora,0,[]
9228,martifus,unhumanrights,0,[]
9229,martifus,un_spexperts,0,[]
9230,martifus,cidh,0,[]
9231,martifus,rele_cidh,0,[]
9232,martifus,pvacav,0,[]
9233,martifus,volker_turk,0,[]
9234,martifus,barevalodeleon,0,[]
9235,martifus,pressfreedom,0,[]
9236,martifus,rsf_inter,0,[]
9237,martifus,caoilfhionnanna,0,[]
9238,marco310367,gersongudielcas,1,[]
9239,marco310367,barevalodeleon,1,[]
9240,vicgarciadice,sw_jrh96,0,[]
9241,vicgarciadice,barevalodeleon,0,[]
9242,extasisvgames,ubaldomacu,1,[]
9243,extasisvgames,mpguatemala,1,[]
9244,extasisvgames,santipalomov,1,[]
9245,extasisvgames,barevalodeleon,1,[]
9246,rlornazana,__vadertg,0,[]
9247,rlornazana,barevalodeleon,0,[]
9248,erickanleu4,barevalodeleon,0,[]
9249,pajarit92336502,gersongudielcas,0,[]
9250,pajarit92336502,barevalodeleon,0,[]
9251,michideflores,elimarios_,0,[]
9252,michideflores,gersongudielcas,0,[]
9253,michideflores,barevalodeleon,0,[]
9254,josejorgemonroy,maestro_roshi_3,0,[]
9255,josejorgemonroy,barevalodeleon,0,[]
9256,josejorgemonroy,volker_turk,0,[]
9257,josejorgemonroy,oacnudh,0,[]
9258,wlps502,vicentecarrera_,0,[]
9259,wlps502,barevalodeleon,0,[]
9260,wlps502,chatagira,0,[]
