,source,target,retweetCount,hashtags
301,aacn75,traficogt,0,[]
302,aacn75,dgtguate,0,[]
303,aacn75,dtransitopnc,0,[]
304,cedr2506,darwinhk,0,[]
305,cedr2506,traficogt,0,[]
306,papaabumario,ricigt1,0,[]
307,papaabumario,traficogt,0,[]
308,enrique51859338,ricigt1,0,[]
309,enrique51859338,traficogt,0,[]
310,gersonbarrera,ricigt1,1,[]
311,gersonbarrera,traficogt,1,[]
312,oracintfaith,jsandoval1982,0,[]
313,oracintfaith,traficogt,0,[]
314,joffar28,traficogt,0,[]
315,florydeprez2,amilcarmontejo,0,[]
316,florydeprez2,rquinonezl,0,[]
317,florydeprez2,traficogt,0,[]
318,florydeprez2,muniguate,0,[]
319,rafaeldelaguil8,ricigt1,0,[]
320,rafaeldelaguil8,traficogt,0,[]
321,rafaeldelaguil8,mpguatemala,0,[]
322,blanki9rodiguez,amilcarmontejo,0,[]
323,blanki9rodiguez,traficogt,0,[]
324,ep_investiga,sib_guatemala,333,['Actualidad']
325,ep_investiga,pavelvga,333,['Actualidad']
326,florespolo76g,quorumgt,0,[]
327,florespolo76g,traficogt,0,[]
328,florespolo76g,jeanellydvg,0,[]
329,florespolo76g,quorumgt,0,[]
330,florespolo76g,traficogt,0,[]
331,florespolo76g,jeanellydvg,0,[]
332,locoxelalbo,traficogt,0,[]
333,quorumgt,jeanellydvg,663,[]
334,batallonjalapa,santipalomov,0,[]
335,batallonjalapa,traficogt,0,[]
336,batallonjalapa,darwinhk,0,[]
337,batallonjalapa,traficogt,0,[]
338,honor182,amilcarmontejo,0,[]
339,honor182,pmtmuniguate,0,[]
340,honor182,traficogt,0,[]
341,quorumgt,jeanellydvg,19,[]
342,dsepet,carlosrkestler,0,[]
343,dsepet,traficogt,0,[]
344,josrafa44150143,danydoggy,0,[]
345,josrafa44150143,traficogt,0,[]
346,rmensoruin,72_cpineda,152,['OnFayer']
347,edwadriperez,rooavila,0,[]
348,edwadriperez,traficogt,0,[]
349,edwadriperez,usembassyguate,0,[]
350,edwadriperez,oea_oficial,0,[]
351,edwadriperez,almagro_oea2015,0,[]
352,edwadriperez,cij_icj,0,[]
353,edwadriperez,ueguatemala,0,[]
354,edwadriperez,edgar_ortizgt,0,[]
355,edwadriperez,alex_balsells,0,[]
356,edwadriperez,acguatemala,0,[]
357,edwadriperez,contraloria_gt,0,[]
358,edwadriperez,pgn,0,[]
359,edwadriperez,alvaroarzue,0,[]
360,edwadriperez,sandra_jovelp,0,[]
361,edwadriperez,barevalodeleon,0,[]
362,jaguilar91juan,lahoragt,0,[]
363,jaguilar91juan,traficogt,0,[]
364,rafaeldelaguil8,mmendoza_gt,0,[]
365,rafaeldelaguil8,traficogt,0,[]
366,rafaeldelaguil8,congresoguate,0,[]
367,miss_pattygt,lahoragt,0,[]
368,miss_pattygt,traficogt,0,[]
369,oalmeguz,emixtragt,0,[]
370,oalmeguz,traficogt,0,[]
371,oalmeguz,transito_mixco,0,[]
372,oalmeguz,netobran,0,[]
373,oalmeguz,deportivo_mixco,0,[]
374,luciourquidez,traficogt,0,[]
375,l12baquiax,traficogt,0,[]
376,comunicalord,traficogt,0,[]
377,_jhernandez81,traficogt,0,[]
378,gudielarma24032,traficogt,0,[]
379,castcn,traficogt,0,[]
380,rickyr7,traficogt,0,[]
381,eledycito,traficogt,0,[]
382,fmendezargueta,gorkygirl2,0,[]
383,fmendezargueta,prensacomunitar,0,[]
384,fmendezargueta,traficogt,0,[]
385,blablabla1950,tito8829,0,[]
386,blablabla1950,prensacomunitar,0,[]
387,blablabla1950,traficogt,0,[]
388,papaabumario,bermejogt,0,[]
389,papaabumario,traficogt,0,[]
390,gorkygirl2,prensacomunitar,0,['Bernardo']
391,gorkygirl2,traficogt,0,['Bernardo']
392,gorkygirl2,prensacomunitar,0,[]
393,gorkygirl2,traficogt,0,[]
394,quorumgt,jeanellydvg,654,[]
395,quiquegodoy,satgt,464,[]
396,tito8829,prensacomunitar,1,[]
397,tito8829,traficogt,1,[]
398,quiquegodoy,satgt,287,[]
399,quiquegodoy,mpguatemala,287,[]
400,sirpedrogt,jovannagarcon,0,[]
401,sirpedrogt,traficogt,0,[]
402,roanchi2,figueroasarti,0,[]
403,roanchi2,traficogt,0,[]
404,cocolocoantillo,ricigt1,0,[]
405,cocolocoantillo,traficogt,0,[]
406,gilrey422483,papaabumario,0,[]
407,gilrey422483,traficogt,0,[]
408,papaabumario,traficogt,0,[]
409,jeson_tino,blogcatarsis,0,[]
410,jeson_tino,traficogt,0,[]
411,vozdeltuit,congresoguate,99,[]
412,g3bo,traficogt,0,[]
413,menendezamc1,traficogt,0,[]
414,angeln8,amilcarmontejo,0,[]
415,angeln8,traficogt,0,[]
416,maurelius47233,traficogt,0,[]
417,pfacticos,traficogt,0,[]
418,mundo9999,traficogt,0,[]
419,sara20400400,traficogt,0,[]
420,eliseo5209,traficogt,0,[]
421,richarsonc5,traficogt,0,[]
422,vicky3313,traficogt,1,[]
423,vicky3313,guatemalagob,1,[]
424,vicky3313,felixsinexcusas,1,[]
425,vicky3313,barevalodeleon,1,[]
426,cc_abogado,traficogt,0,[]
427,mundo9999,traficogt,0,[]
428,coma_jose,traficogt,0,[]
429,tonogtr,juanmarcoscq,0,[]
430,tonogtr,traficogt,0,[]
431,tonogtr,felixsinexcusas,0,[]
432,mariabonita9697,traficogt,0,[]
433,xinit17687372,traficogt,0,[]
434,sirpedrogt,manfredoguate,0,[]
435,sirpedrogt,traficogt,0,[]
436,aaalonso71,traficogt,1,[]
437,glennavi,tonogtr,0,[]
438,glennavi,traficogt,0,[]
439,glennavi,amilcarmontejo,0,[]
440,glennavi,traficogt,0,[]
441,tonogtr,glennavi,1,[]
442,tonogtr,traficogt,1,[]
443,glennavi,traficogt,0,[]
444,chepechapin58,traficogt,1,[]
445,juanmarcoscq,traficogt,0,[]
446,juanmarcoscq,felixsinexcusas,0,[]
447,elgriego7,prensacomunitar,0,[]
448,elgriego7,traficogt,0,[]
449,mynor007,traficogt,0,[]
450,hami417,traficogt,0,[]
451,erwin15,traficogt,0,[]
452,zullyroca_gi,traficogt,0,[]
453,robertr02304443,traficogt,0,[]
454,tevoyafunargt,arronchopa,0,[]
455,tevoyafunargt,traficogt,0,[]
456,tevoyafunargt,felixsinexcusas,0,[]
457,arronchopa,traficogt,0,[]
458,poder502,traficogt,0,[]
459,ulisesmarinez,traficogt,0,[]
460,noetineco,traficogt,1,[]
461,donaldoalvr,traficogt,0,[]
462,donaldoalvr,traficogt,0,[]
463,eliseobac,traficogt,0,[]
464,dalexi10,traficogt,0,[]
465,ausentechapingt,traficogt,0,[]
466,noizquierda3,traficogt,0,[]
467,dbeatrizmb,traficogt,0,[]
468,pmaparicio,traficogt,0,[]
469,de_don61347,traficogt,0,[]
470,rodri8719,traficogt,0,[]
471,arthurshp_wf,traficogt,0,[]
472,cc6447,traficogt,0,[]
473,antichairochapi,traficogt,0,[]
474,sergioporres2,traficogt,1,[]
475,aliaslajose,traficogt,5,[]
476,ricardo44762362,traficogt,1,[]
477,papaabumario,traficogt,0,[]
478,edwadriperez,manfredoguate,3,[]
479,edwadriperez,traficogt,3,[]
480,edwadriperez,edgar_ortizgt,3,[]
481,edwadriperez,alex_balsells,3,[]
482,edwadriperez,jlfont001,3,[]
483,sara20400400,traficogt,0,[]
484,maribelmar51429,traficogt,0,[]
485,chocolateecurls,traficogt,0,[]
486,dni23_14,__vadertg,0,[]
487,dni23_14,traficogt,0,[]
488,rocaguate2022,lahoragt,0,[]
489,rocaguate2022,traficogt,0,[]
490,kalemarro,mjaguilare,0,[]
491,kalemarro,traficogt,0,[]
492,anti_chairosgt,traficogt,0,[]
493,__vadertg,traficogt,0,[]
494,byron96324753,traficogt,0,[]
495,carolin1793,traficogt,0,[]
496,edwadriperez,marvindelcid,0,[]
497,edwadriperez,traficogt,0,[]
498,edwadriperez,sonny_figueroa,0,[]
499,edwadriperez,jlfont001,0,[]
500,edwadriperez,quiquegodoy,0,[]
501,edwadriperez,fiscalnvicto,0,[]
502,edwadriperez,vicentecarrera_,0,[]
503,edwadriperez,aeu_oliveriocdl,0,[]
504,mjaguilare,kalemarro,0,[]
505,mjaguilare,traficogt,0,[]
506,licigir21,traficogt,0,[]
507,licigir21,mpguatemala,0,[]
508,licigir21,barevalodeleon,0,[]
509,chofito63569841,traficogt,0,[]
510,chofito63569841,mpguatemala,0,[]
511,chofito63569841,barevalodeleon,0,[]
512,artmobilegt,traficogt,0,[]
513,artmobilegt,mpguatemala,0,[]
514,artmobilegt,barevalodeleon,0,[]
515,traficogt,mpguatemala,4,[]
516,traficogt,barevalodeleon,4,[]
517,maribelmar51429,traficogt,0,[]
518,varrecisg,traficogt,0,[]
519,sunflowerbabe91,traficogt,0,[]
520,carlosrmh82,traficogt,0,[]
